,YEAR,TECHNOLOGY,TIMESLICE,FUEL,EMISSION,MODE_OF_OPERATION,REGION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedCostByTechnology,DiscountedOperationalCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
19,2021.0,PWRBIOCRIXX01,S1D11,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,1.26144,,,,,,0.1050779519999999,,,,,
20,2021.0,PWRBIOCRIXX01,S1D12,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,0.3093031224,,,,,,,
21,2021.0,PWRBIOCRIXX01,S1D12,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,0.3093031224,,,,,,,,0.02576495009592
22,2021.0,PWRBIOCRIXX01,S1D12,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,0.085917534,,,,,,,,,
23,2021.0,PWRBIOCRIXX01,S1D12,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.0071569305822,,,0.085917534,,,,,,,,,,
24,2021.0,PWRBIOCRIXX01,S1D12,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,0.085917534,,,,,,0.0071569305822,,,,,
25,2021.0,PWRBIOCRIXX01,S1D13,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,0.620492148,,,,,,,
26,2021.0,PWRBIOCRIXX01,S1D13,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,0.620492148,,,,,,,,0.0516869959283999
27,2021.0,PWRBIOCRIXX01,S1D13,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,0.17235893,,,,,,,,,
28,2021.0,PWRBIOCRIXX01,S1D13,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.0143574988689999,,,0.17235893,,,,,,,,,,
29,2021.0,PWRBIOCRIXX01,S1D13,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,0.17235893,,,,,,0.0143574988689999,,,,,
30,2021.0,PWRBIOCRIXX01,S1D5,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,
31,2021.0,PWRBIOCRIXX01,S1D5,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,,0.3782806271999999
32,2021.0,PWRBIOCRIXX01,S1D5,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,1.26144,,,,,,,,,
33,2021.0,PWRBIOCRIXX01,S1D5,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.1050779519999999,,,1.26144,,,,,,,,,,
34,2021.0,PWRBIOCRIXX01,S1D5,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,1.26144,,,,,,0.1050779519999999,,,,,
35,2021.0,PWRBIOCRIXX01,S1D7,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,
36,2021.0,PWRBIOCRIXX01,S1D7,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,,0.3782806271999999
37,2021.0,PWRBIOCRIXX01,S1D7,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,1.26144,,,,,,,,,
38,2021.0,PWRBIOCRIXX01,S1D7,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.1050779519999999,,,1.26144,,,,,,,,,,
39,2021.0,PWRBIOCRIXX01,S1D7,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,1.26144,,,,,,0.1050779519999999,,,,,
40,2021.0,PWRBIOCRIXX01,S1D8,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,
41,2021.0,PWRBIOCRIXX01,S1D8,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,,0.3782806271999999
42,2021.0,PWRBIOCRIXX01,S1D8,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,1.26144,,,,,,,,,
43,2021.0,PWRBIOCRIXX01,S1D8,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.1050779519999999,,,1.26144,,,,,,,,,,
44,2021.0,PWRBIOCRIXX01,S1D8,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,1.26144,,,,,,0.1050779519999999,,,,,
45,2021.0,PWRBIOCRIXX01,S1D9,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,
46,2021.0,PWRBIOCRIXX01,S1D9,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,4.541183999999999,,,,,,,,0.3782806271999999
47,2021.0,PWRBIOCRIXX01,S1D9,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,1.26144,,,,,,,,,
48,2021.0,PWRBIOCRIXX01,S1D9,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.1050779519999999,,,1.26144,,,,,,,,,,
49,2021.0,PWRBIOCRIXX01,S1D9,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,1.26144,,,,,,0.1050779519999999,,,,,
50,2021.0,PWRBIOCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,0.6305307843332,,,,,,,,,,,,
51,2021.0,PWRBIOCRIXX01,,,,,GLOBAL,,,3.4,,,,,,,3.2417728034350137,3.2417728034350137,,,,3.4006305,,,,,,,,,,0.04,,0.6305307843332,,
52,2021.0,PWRGEOCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
53,2021.0,PWRGEOCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
54,2021.0,PWRGEOCRIXX01,S1D1,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
55,2021.0,PWRGEOCRIXX01,S1D1,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
56,2021.0,PWRGEOCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
57,2021.0,PWRGEOCRIXX01,S1D10,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
58,2021.0,PWRGEOCRIXX01,S1D10,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.2853661104,,,6.843312,,,,,,,,,,
59,2021.0,PWRGEOCRIXX01,S1D10,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
60,2021.0,PWRGEOCRIXX01,S1D10,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.2853661104
61,2021.0,PWRGEOCRIXX01,S1D10,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.2853661104,,,,,
62,2021.0,PWRGEOCRIXX01,S1D11,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
63,2021.0,PWRGEOCRIXX01,S1D11,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
64,2021.0,PWRGEOCRIXX01,S1D11,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
65,2021.0,PWRGEOCRIXX01,S1D11,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
66,2021.0,PWRGEOCRIXX01,S1D11,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
67,2021.0,PWRGEOCRIXX01,S1D12,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.6430079,,,,,,,,,
68,2021.0,PWRGEOCRIXX01,S1D12,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.55336255807,,,6.6430079,,,,,,,,,,
69,2021.0,PWRGEOCRIXX01,S1D12,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.6430079,,,,,,,
70,2021.0,PWRGEOCRIXX01,S1D12,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.6430079,,,,,,,,0.55336255807
71,2021.0,PWRGEOCRIXX01,S1D12,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.6430079,,,,,,0.55336255807,,,,,
72,2021.0,PWRGEOCRIXX01,S1D13,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
73,2021.0,PWRGEOCRIXX01,S1D13,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
74,2021.0,PWRGEOCRIXX01,S1D13,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
75,2021.0,PWRGEOCRIXX01,S1D13,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
76,2021.0,PWRGEOCRIXX01,S1D13,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
77,2021.0,PWRGEOCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,5.6741321,,,,,,,,,
78,2021.0,PWRGEOCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.4726552039299999,,,5.6741321,,,,,,,,,,
79,2021.0,PWRGEOCRIXX01,S1D2,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,5.6741321,,,,,,,
80,2021.0,PWRGEOCRIXX01,S1D2,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,5.6741321,,,,,,,,0.4726552039299999
81,2021.0,PWRGEOCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,5.6741321,,,,,,0.4726552039299999,,,,,
82,2021.0,PWRGEOCRIXX01,S1D4,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
83,2021.0,PWRGEOCRIXX01,S1D4,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.2853661104,,,6.843312,,,,,,,,,,
84,2021.0,PWRGEOCRIXX01,S1D4,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
85,2021.0,PWRGEOCRIXX01,S1D4,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.2853661104
86,2021.0,PWRGEOCRIXX01,S1D4,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.2853661104,,,,,
87,2021.0,PWRGEOCRIXX01,S1D5,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
88,2021.0,PWRGEOCRIXX01,S1D5,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
89,2021.0,PWRGEOCRIXX01,S1D5,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
90,2021.0,PWRGEOCRIXX01,S1D5,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
91,2021.0,PWRGEOCRIXX01,S1D5,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
92,2021.0,PWRGEOCRIXX01,S1D6,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
93,2021.0,PWRGEOCRIXX01,S1D6,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
94,2021.0,PWRGEOCRIXX01,S1D6,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
95,2021.0,PWRGEOCRIXX01,S1D6,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
96,2021.0,PWRGEOCRIXX01,S1D6,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
97,2021.0,PWRGEOCRIXX01,S1D7,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
98,2021.0,PWRGEOCRIXX01,S1D7,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
99,2021.0,PWRGEOCRIXX01,S1D7,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
100,2021.0,PWRGEOCRIXX01,S1D7,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
101,2021.0,PWRGEOCRIXX01,S1D7,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
102,2021.0,PWRGEOCRIXX01,S1D8,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
103,2021.0,PWRGEOCRIXX01,S1D8,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
104,2021.0,PWRGEOCRIXX01,S1D8,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
105,2021.0,PWRGEOCRIXX01,S1D8,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
106,2021.0,PWRGEOCRIXX01,S1D8,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
107,2021.0,PWRGEOCRIXX01,S1D9,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,,
108,2021.0,PWRGEOCRIXX01,S1D9,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.5700478896,,,6.843312,,,,,,,,,,
109,2021.0,PWRGEOCRIXX01,S1D9,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,
110,2021.0,PWRGEOCRIXX01,S1D9,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.843312,,,,,,,,0.5700478896
111,2021.0,PWRGEOCRIXX01,S1D9,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.843312,,,,,,0.5700478896,,,,,
112,2021.0,PWRGEOCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,6.157133099599999,,,,,,,,,,,,
113,2021.0,PWRGEOCRIXX01,,,,,GLOBAL,,,8.68,,,,,,,8.27605527465174,8.27605527465174,,,,8.6861571,,,,,,,,,,0.217,,6.157133099599999,,
114,2021.0,PWRHYDCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
115,2021.0,PWRHYDCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.6337578253,,,31.617741,,,,,,,,,,
116,2021.0,PWRHYDCRIXX01,S1D1,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,
117,2021.0,PWRHYDCRIXX01,S1D1,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,2.6337578253
118,2021.0,PWRHYDCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,2.6337578253,,,,,
119,2021.0,PWRHYDCRIXX01,S1D10,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
120,2021.0,PWRHYDCRIXX01,S1D10,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,1.3184597997,,,31.617741,,,,,,,,,,
121,2021.0,PWRHYDCRIXX01,S1D10,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,
122,2021.0,PWRHYDCRIXX01,S1D10,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,1.3184597997
123,2021.0,PWRHYDCRIXX01,S1D10,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,1.3184597997,,,,,
124,2021.0,PWRHYDCRIXX01,S1D11,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,29.970462,,,,,,,,,
125,2021.0,PWRHYDCRIXX01,S1D11,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.4965394846,,,29.970462,,,,,,,,,,
126,2021.0,PWRHYDCRIXX01,S1D11,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,29.970462,,,,,,,
127,2021.0,PWRHYDCRIXX01,S1D11,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,29.970462,,,,,,,,2.4965394846
128,2021.0,PWRHYDCRIXX01,S1D11,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,29.970462,,,,,,2.4965394846,,,,,
129,2021.0,PWRHYDCRIXX01,S1D12,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
130,2021.0,PWRHYDCRIXX01,S1D12,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.6337578253,,,31.617741,,,,,,,,,,
131,2021.0,PWRHYDCRIXX01,S1D12,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,
132,2021.0,PWRHYDCRIXX01,S1D12,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,2.6337578253
133,2021.0,PWRHYDCRIXX01,S1D12,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,2.6337578253,,,,,
134,2021.0,PWRHYDCRIXX01,S1D13,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
135,2021.0,PWRHYDCRIXX01,S1D13,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.6337578253,,,31.617741,,,,,,,,,,
136,2021.0,PWRHYDCRIXX01,S1D13,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,
137,2021.0,PWRHYDCRIXX01,S1D13,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,2.6337578253
138,2021.0,PWRHYDCRIXX01,S1D13,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,2.6337578253,,,,,
139,2021.0,PWRHYDCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,28.52281,,,,,,,,,
140,2021.0,PWRHYDCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.375950073,,,28.52281,,,,,,,,,,
141,2021.0,PWRHYDCRIXX01,S1D2,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,28.52281,,,,,,,
142,2021.0,PWRHYDCRIXX01,S1D2,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,28.52281,,,,,,,,2.375950073
143,2021.0,PWRHYDCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,28.52281,,,,,,2.375950073,,,,,
144,2021.0,PWRHYDCRIXX01,S1D3,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,29.397262,,,,,,,,,
145,2021.0,PWRHYDCRIXX01,S1D3,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.4487919246,,,29.397262,,,,,,,,,,
146,2021.0,PWRHYDCRIXX01,S1D3,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,29.397262,,,,,,,
147,2021.0,PWRHYDCRIXX01,S1D3,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,29.397262,,,,,,,,2.4487919246
148,2021.0,PWRHYDCRIXX01,S1D3,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,29.397262,,,,,,2.4487919246,,,,,
149,2021.0,PWRHYDCRIXX01,S1D4,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,22.523594,,,,,,,,,
150,2021.0,PWRHYDCRIXX01,S1D4,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.9392338698,,,22.523594,,,,,,,,,,
151,2021.0,PWRHYDCRIXX01,S1D4,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,22.523594,,,,,,,
152,2021.0,PWRHYDCRIXX01,S1D4,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,22.523594,,,,,,,,0.9392338698
153,2021.0,PWRHYDCRIXX01,S1D4,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,22.523594,,,,,,0.9392338698,,,,,
154,2021.0,PWRHYDCRIXX01,S1D5,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,21.045272,,,,,,,,,
155,2021.0,PWRHYDCRIXX01,S1D5,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,1.7530711576,,,21.045272,,,,,,,,,,
156,2021.0,PWRHYDCRIXX01,S1D5,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,21.045272,,,,,,,
157,2021.0,PWRHYDCRIXX01,S1D5,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,21.045272,,,,,,,,1.7530711576
158,2021.0,PWRHYDCRIXX01,S1D5,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,21.045272,,,,,,1.7530711576,,,,,
159,2021.0,PWRHYDCRIXX01,S1D6,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,25.603818,,,,,,,,,
160,2021.0,PWRHYDCRIXX01,S1D6,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.1327980394,,,25.603818,,,,,,,,,,
161,2021.0,PWRHYDCRIXX01,S1D6,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,25.603818,,,,,,,
