,YEAR,TECHNOLOGY,TIMESLICE,FUEL,EMISSION,MODE_OF_OPERATION,REGION,AccumulatedNewCapacity,AnnualEmissions,AnnualFixedOperatingCost,AnnualTechnologyEmission,AnnualTechnologyEmissionByMode,AnnualVariableOperatingCost,CapitalInvestment,Demand,DiscountedCapitalInvestment,DiscountedCostByTechnology,DiscountedOperationalCost,DiscountedSalvageValue,DiscountedTechnologyEmissionsPenalty,NewCapacity,OperatingCost,ProductionByTechnology,ProductionByTechnologyAnnual,RateOfActivity,RateOfProductionByTechnology,RateOfProductionByTechnologyByMode,RateOfUseByTechnology,RateOfUseByTechnologyByMode,SalvageValue,TotalAnnualTechnologyActivityByMode,TotalCapacityAnnual,TotalDiscountedCost,TotalTechnologyAnnualActivity,TotalTechnologyModelPeriodActivity,UseByTechnology
71,2021.0,RNWGEOCRIXX,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.1589808,,,,,,3.0794904,,,,,
72,2021.0,RNWGEOCRIXX,S1D2,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.1589808,,,,,,,,,
73,2021.0,RNWGEOCRIXX,S1D2,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,3.0794904,,,6.1589808,,,,,,,,,,
74,2021.0,RNWGEOCRIXX,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.1589808,,,,,,3.0794904,,,,,
75,2021.0,RNWGEOCRIXX,,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,6.1589808,,,,,,,,,,,,
76,2021.0,RNWGEOCRIXX,,,,,GLOBAL,,,,,,,0.0061589808,,0.0061589808,0.0061589808,,,,6.1589808,0.0061589808,,,,,,,,,,6.1589808,,6.1589808,,
77,2021.0,RNWHYDCRIXX,S1D1,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,25.294193,,,,,,,,,
78,2021.0,RNWHYDCRIXX,S1D1,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,12.6470965,,,25.294193,,,,,,,,,,
79,2021.0,RNWHYDCRIXX,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,25.294193,,,,,,12.6470965,,,,,
80,2021.0,RNWHYDCRIXX,S1D2,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
81,2021.0,RNWHYDCRIXX,S1D2,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,15.8088705,,,31.617741,,,,,,,,,,
82,2021.0,RNWHYDCRIXX,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,15.8088705,,,,,
83,2021.0,RNWHYDCRIXX,,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,28.455967,,,,,,,,,,,,
84,2021.0,RNWHYDCRIXX,,,,,GLOBAL,,,,,,,0.031617741,,0.031617741,0.031617741,,,,31.617741,0.028455967,,,,,,,,,,31.617741,,28.455967,,
85,2021.0,RNWWONCRIXX,S1D1,WONCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,5.4705062,,,,,,,,,
86,2021.0,RNWWONCRIXX,S1D1,WONCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,2.7352531,,,5.4705062,,,,,,,,,,
87,2021.0,RNWWONCRIXX,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,5.4705062,,,,,,2.7352531,,,,,
88,2021.0,RNWWONCRIXX,S1D2,WONCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,5.6781579,,,,,,,,,
89,2021.0,RNWWONCRIXX,S1D2,WONCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,2.83907895,,,5.6781579,,,,,,,,,,
90,2021.0,RNWWONCRIXX,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,5.6781579,,,,,,2.83907895,,,,,
91,2021.0,RNWWONCRIXX,,WONCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,5.574332050000001,,,,,,,,,,,,
92,2021.0,RNWWONCRIXX,,,,,GLOBAL,,,,,,,0.0056781579,,0.0056781579,0.0056781579,,,,5.6781579,0.005574332,,,,,,,,,,5.6781579,,5.574332050000001,,
93,2021.0,,S1D1,ELCCRIXX02,,,GLOBAL,,,,,,,,18.7772,,,,,,,,,,,,,,,,,,,,,
94,2021.0,,S1D2,ELCCRIXX02,,,GLOBAL,,,,,,,,22.042800000000003,,,,,,,,,,,,,,,,,,,,,
95,2021.0,,,,CO2CRI,,GLOBAL,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,2021.0,,,,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,,,,,,391.8976851958152,,,
97,2022.0,PWRBIOCRIXX01,S1D1,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,
98,2022.0,PWRBIOCRIXX01,S1D1,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,,1.135296
99,2022.0,PWRBIOCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,0.63072,,,,,,,,,
100,2022.0,PWRBIOCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.31536,,,0.63072,,,,,,,,,,
101,2022.0,PWRBIOCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,0.63072,,,,,,0.31536,,,,,
102,2022.0,PWRBIOCRIXX01,S1D2,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,
103,2022.0,PWRBIOCRIXX01,S1D2,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,,1.135296
104,2022.0,PWRBIOCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,0.63072,,,,,,,,,
105,2022.0,PWRBIOCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,0.31536,,,0.63072,,,,,,,,,,
106,2022.0,PWRBIOCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,0.63072,,,,,,0.31536,,,,,
107,2022.0,PWRBIOCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,0.63072,,,,,,,,,,,,
108,2022.0,PWRBIOCRIXX01,,,,,GLOBAL,,,3.4,,,,,,,2.947066184940921,2.947066184940921,,,,3.4006307,,,,,,,,,,0.04,,0.63072,,
109,2022.0,PWRGEOCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,5.8719549,,,,,,,,,
110,2022.0,PWRGEOCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,2.93597745,,,5.8719549,,,,,,,,,,
111,2022.0,PWRGEOCRIXX01,S1D1,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,5.8719549,,,,,,,
112,2022.0,PWRGEOCRIXX01,S1D1,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,5.8719549,,,,,,,,2.93597745
113,2022.0,PWRGEOCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,5.8719549,,,,,,2.93597745,,,,,
114,2022.0,PWRGEOCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,6.4460067,,,,,,,,,
115,2022.0,PWRGEOCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,3.22300335,,,6.4460067,,,,,,,,,,
116,2022.0,PWRGEOCRIXX01,S1D2,GEOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,6.4460067,,,,,,,
117,2022.0,PWRGEOCRIXX01,S1D2,GEOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,6.4460067,,,,,,,,3.22300335
118,2022.0,PWRGEOCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,6.4460067,,,,,,3.22300335,,,,,
119,2022.0,PWRGEOCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,6.1589808,,,,,,,,,,,,
120,2022.0,PWRGEOCRIXX01,,,,,GLOBAL,,,8.68,,,,,,,7.5236866133197635,7.5236866133197635,,,,8.686159,,,,,,,,,,0.217,,6.1589808,,
121,2022.0,PWRHYDCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,25.294193,,,,,,,,,
122,2022.0,PWRHYDCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,12.6470965,,,25.294193,,,,,,,,,,
123,2022.0,PWRHYDCRIXX01,S1D1,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,25.294193,,,,,,,
124,2022.0,PWRHYDCRIXX01,S1D1,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,25.294193,,,,,,,,12.6470965
125,2022.0,PWRHYDCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,25.294193,,,,,,12.6470965,,,,,
126,2022.0,PWRHYDCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,,
127,2022.0,PWRHYDCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,15.8088705,,,31.617741,,,,,,,,,,
128,2022.0,PWRHYDCRIXX01,S1D2,HYDCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,
129,2022.0,PWRHYDCRIXX01,S1D2,HYDCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,31.617741,,,,,,,,15.8088705
130,2022.0,PWRHYDCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,31.617741,,,,,,15.8088705,,,,,
131,2022.0,PWRHYDCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,28.455967,,,,,,,,,,,,
132,2022.0,PWRHYDCRIXX01,,,,,GLOBAL,,,126.1,,,,,,,109.30148409442651,109.30148409442651,,,,126.12846,,,,,,,,,,1.94,,28.455967,,
133,2022.0,PWROCGCRIXX01,,,,,GLOBAL,0.01130829,,0.2261658,,,,5.6541451,,5.140131909090909,5.304920706788001,0.1960369356970915,0.031248138,,0.01130829,0.2261658,,,,,,,,0.54526132,,0.01130829,,,,
134,2022.0,PWROILCRIXX01,,,,,GLOBAL,,,13.7676,,,,,,,11.933537766997832,11.933537766997832,,,,13.7676,,,,,,,,,,0.6556,,,,
135,2022.0,PWRTRNCRIXX,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,39.6612,,,,,,,
136,2022.0,PWRTRNCRIXX,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,39.6612,,,,,,,,19.8306
137,2022.0,PWRTRNCRIXX,S1D1,ELCCRIXX02,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,39.6612,,,,,,,,,
138,2022.0,PWRTRNCRIXX,S1D1,ELCCRIXX02,,,GLOBAL,,,,,,,,,,,,,,,,19.8306,,,39.6612,,,,,,,,,,
139,2022.0,PWRTRNCRIXX,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,39.6612,,,,,,19.8306,,,,,
140,2022.0,PWRTRNCRIXX,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,46.5588,,,,,,,
141,2022.0,PWRTRNCRIXX,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,46.5588,,,,,,,,23.2794
142,2022.0,PWRTRNCRIXX,S1D2,ELCCRIXX02,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,46.5588,,,,,,,,,
143,2022.0,PWRTRNCRIXX,S1D2,ELCCRIXX02,,,GLOBAL,,,,,,,,,,,,,,,,23.2794,,,46.5588,,,,,,,,,,
144,2022.0,PWRTRNCRIXX,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,46.5588,,,,,,23.2794,,,,,
145,2022.0,PWRTRNCRIXX,,ELCCRIXX02,,,GLOBAL,,,,,,,,,,,,,,,,,43.11,,,,,,,,,,,,
146,2022.0,PWRTRNCRIXX,,,,,GLOBAL,,,,,,,0.0014763699,,0.0013421544545454,0.0013421544545454,,,,1.4763699,0.04311,,,,,,,,,,1.4763699,,43.11,,
147,2022.0,PWRWONCRIXX01,S1D1,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,,,
148,2022.0,PWRWONCRIXX01,S1D1,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,3.932166,,,7.864332,,,,,,,,,,
149,2022.0,PWRWONCRIXX01,S1D1,WONCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,
150,2022.0,PWRWONCRIXX01,S1D1,WONCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,,3.932166
151,2022.0,PWRWONCRIXX01,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,7.864332,,,,,,3.932166,,,,,
152,2022.0,PWRWONCRIXX01,S1D2,ELCCRIXX01,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,,,
153,2022.0,PWRWONCRIXX01,S1D2,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,3.932166,,,7.864332,,,,,,,,,,
154,2022.0,PWRWONCRIXX01,S1D2,WONCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,
155,2022.0,PWRWONCRIXX01,S1D2,WONCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,,,,,,7.864332,,,,,,,,3.932166
156,2022.0,PWRWONCRIXX01,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,7.864332,,,,,,3.932166,,,,,
157,2022.0,PWRWONCRIXX01,,ELCCRIXX01,,,GLOBAL,,,,,,,,,,,,,,,,,7.864332,,,,,,,,,,,,
158,2022.0,PWRWONCRIXX01,,,,,GLOBAL,0.36052402,,21.36981668,,,,239.75453,,217.9586636363636,235.1566576940149,18.523018857651312,1.3250248,,0.18301872,21.377681,,,,,,,,23.120891,,0.62852402,,7.864332,,
159,2022.0,RNWBIOCRIXX,S1D1,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,,,
160,2022.0,RNWBIOCRIXX,S1D1,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,1.135296,,,2.270592,,,,,,,,,,
161,2022.0,RNWBIOCRIXX,S1D1,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,2.270592,,,,,,1.135296,,,,,
162,2022.0,RNWBIOCRIXX,S1D2,BIOCRIXX,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,,,2.270592,,,,,,,,,
163,2022.0,RNWBIOCRIXX,S1D2,BIOCRIXX,,,GLOBAL,,,,,,,,,,,,,,,,1.135296,,,2.270592,,,,,,,,,,
164,2022.0,RNWBIOCRIXX,S1D2,,,1.0,GLOBAL,,,,,,,,,,,,,,,,,,2.270592,,,,,,1.135296,,,,,
