REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGCRIXX01,2031,11.110738191933166
GLOBAL,PWROCGCRIXX01,2032,10.907704550211339
GLOBAL,PWROCGCRIXX01,2033,10.440750529984692
GLOBAL,PWROCGCRIXX01,2034,9.968550922111557
GLOBAL,PWROCGCRIXX01,2035,9.495918593934489
GLOBAL,PWROCGCRIXX01,2036,9.078770556658581
GLOBAL,PWROCGCRIXX01,2037,8.658989366006105
GLOBAL,PWROCGCRIXX01,2038,8.239399978180996
GLOBAL,PWROCGCRIXX01,2039,7.82553848200386
GLOBAL,PWROCGCRIXX01,2040,7.418830004092991
GLOBAL,PWROCGCRIXX01,2041,7.0453741461351305
GLOBAL,PWROCGCRIXX01,2042,6.679258630184046
GLOBAL,PWROCGCRIXX01,2043,6.3207997739882416
GLOBAL,PWROCGCRIXX01,2044,5.972314983697498
GLOBAL,PWROCGCRIXX01,2045,5.635517592320479
GLOBAL,PWROCGCRIXX01,2046,5.32035335383405
GLOBAL,PWROCGCRIXX01,2047,5.015450294461292
GLOBAL,PWROCGCRIXX01,2048,4.722438732678541
GLOBAL,PWROCGCRIXX01,2049,4.441251865644695
GLOBAL,PWROCGCRIXX01,2050,4.171810927701674
GLOBAL,PWROILCRIXX01,2021,13.126891543697615
GLOBAL,PWROILCRIXX01,2022,11.933537766997832
GLOBAL,PWROILCRIXX01,2023,10.848670697270755
GLOBAL,PWROILCRIXX01,2024,9.862427906609776
GLOBAL,PWROILCRIXX01,2025,8.965843551463433
GLOBAL,PWROILCRIXX01,2026,8.150766864966757
GLOBAL,PWRWONCRIXX01,2021,14.442269653261567
GLOBAL,PWRWONCRIXX01,2022,18.523018857651312
GLOBAL,PWRWONCRIXX01,2023,21.76386810412699
GLOBAL,PWRWONCRIXX01,2024,24.24292373865404
GLOBAL,PWRWONCRIXX01,2025,26.109071210112514
GLOBAL,PWRWONCRIXX01,2026,37.98709737410373
GLOBAL,PWRWONCRIXX01,2027,38.49701479494725
GLOBAL,PWRWONCRIXX01,2028,38.586980312492464
GLOBAL,PWRWONCRIXX01,2029,38.354519217471164
GLOBAL,PWRWONCRIXX01,2030,37.84542311235049
GLOBAL,PWRWONCRIXX01,2031,37.141857414521944
GLOBAL,PWRWONCRIXX01,2032,36.78782207681588
GLOBAL,PWRWONCRIXX01,2033,35.64483980926278
GLOBAL,PWRWONCRIXX01,2034,34.37950663337126
GLOBAL,PWRWONCRIXX01,2035,33.025890146796655
GLOBAL,PWRWONCRIXX01,2036,31.846010995047234
GLOBAL,PWRWONCRIXX01,2037,30.585491963429355
GLOBAL,PWRWONCRIXX01,2038,29.265881514217575
GLOBAL,PWRWONCRIXX01,2039,27.919530138360305
GLOBAL,PWRWONCRIXX01,2040,26.559407323869646
GLOBAL,PWRWONCRIXX01,2041,25.46426999589634
GLOBAL,PWRWONCRIXX01,2042,24.35204436706862
GLOBAL,PWRWONCRIXX01,2043,23.228597187748576
GLOBAL,PWRWONCRIXX01,2044,22.108156907663197
GLOBAL,PWRWONCRIXX01,2045,21.001936478693537
GLOBAL,PWRWONCRIXX01,2046,19.956896617549926
GLOBAL,PWRWONCRIXX01,2047,18.926248054753195
GLOBAL,PWRWONCRIXX01,2048,17.91991708271976
GLOBAL,PWRWONCRIXX01,2049,16.940140105148988
GLOBAL,PWRWONCRIXX01,2050,15.98886874027176
