REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGCRIXX01,2022,0.031248138
GLOBAL,PWROCGCRIXX01,2023,0.35395067
GLOBAL,PWROCGCRIXX01,2024,0.50497096
GLOBAL,PWROCGCRIXX01,2025,0.64647189
GLOBAL,PWROCGCRIXX01,2026,2.7777585
GLOBAL,PWROCGCRIXX01,2027,9.7256266
GLOBAL,PWROCGCRIXX01,2028,1.1655548
GLOBAL,PWROCGCRIXX01,2029,1.2819724
GLOBAL,PWROCGCRIXX01,2030,1.3838823
GLOBAL,PWROCGCRIXX01,2031,1.6127386
GLOBAL,PWROCGCRIXX01,2032,2.383858
GLOBAL,PWROCGCRIXX01,2033,1.788361
GLOBAL,PWROCGCRIXX01,2034,1.8643879
GLOBAL,PWROCGCRIXX01,2035,1.9335034
GLOBAL,PWROCGCRIXX01,2036,2.2593663
GLOBAL,PWROCGCRIXX01,2037,2.3240125
GLOBAL,PWROCGCRIXX01,2038,2.375669
GLOBAL,PWROCGCRIXX01,2039,2.4362083
GLOBAL,PWROCGCRIXX01,2040,2.484778
GLOBAL,PWROCGCRIXX01,2041,2.7478547
GLOBAL,PWROCGCRIXX01,2042,2.7991385
GLOBAL,PWROCGCRIXX01,2043,2.8311197
GLOBAL,PWROCGCRIXX01,2044,2.8671651
GLOBAL,PWROCGCRIXX01,2045,2.9079006
GLOBAL,PWROCGCRIXX01,2046,3.0906972
GLOBAL,PWROCGCRIXX01,2047,3.1111436
GLOBAL,PWROCGCRIXX01,2048,3.1452389
GLOBAL,PWROCGCRIXX01,2049,3.1688501
GLOBAL,PWROCGCRIXX01,2050,3.1820066
GLOBAL,PWRWONCRIXX01,2022,1.3250248
GLOBAL,PWRWONCRIXX01,2023,2.5406391
GLOBAL,PWRWONCRIXX01,2024,3.6246546
GLOBAL,PWRWONCRIXX01,2025,4.6403408
GLOBAL,PWRWONCRIXX01,2026,21.37442
GLOBAL,PWRWONCRIXX01,2027,7.5121571
GLOBAL,PWRWONCRIXX01,2028,8.3662899
GLOBAL,PWRWONCRIXX01,2029,9.2019299
GLOBAL,PWRWONCRIXX01,2030,9.9334333
GLOBAL,PWRWONCRIXX01,2031,11.523131
GLOBAL,PWRWONCRIXX01,2032,14.707857
GLOBAL,PWRWONCRIXX01,2033,12.660377
GLOBAL,PWRWONCRIXX01,2034,13.137302
GLOBAL,PWRWONCRIXX01,2035,13.560754
GLOBAL,PWRWONCRIXX01,2036,15.771936
GLOBAL,PWRWONCRIXX01,2037,16.146807
GLOBAL,PWRWONCRIXX01,2038,16.427604
GLOBAL,PWRWONCRIXX01,2039,16.766137
GLOBAL,PWRWONCRIXX01,2040,34.054269
GLOBAL,PWRWONCRIXX01,2041,18.820567
GLOBAL,PWRWONCRIXX01,2042,19.17182
GLOBAL,PWRWONCRIXX01,2043,19.390865
GLOBAL,PWRWONCRIXX01,2044,19.637747
GLOBAL,PWRWONCRIXX01,2045,19.916751
GLOBAL,PWRWONCRIXX01,2046,21.168759
GLOBAL,PWRWONCRIXX01,2047,21.3088
GLOBAL,PWRWONCRIXX01,2048,21.542326
GLOBAL,PWRWONCRIXX01,2049,21.704043
GLOBAL,PWRWONCRIXX01,2050,21.794155
