REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRTRNCRIXX,2023,0.04541
GLOBAL,PWRTRNCRIXX,2024,0.0477
GLOBAL,PWRTRNCRIXX,2025,0.05
GLOBAL,PWRTRNCRIXX,2026,0.0527
GLOBAL,PWRTRNCRIXX,2027,0.05541
GLOBAL,PWRTRNCRIXX,2028,0.05811
GLOBAL,PWRTRNCRIXX,2029,0.06082
GLOBAL,PWRTRNCRIXX,2030,0.06353
GLOBAL,PWRTRNCRIXX,2031,0.06649
GLOBAL,PWRTRNCRIXX,2032,0.06945
GLOBAL,PWRTRNCRIXX,2033,0.07241
GLOBAL,PWRTRNCRIXX,2034,0.07537
GLOBAL,PWRTRNCRIXX,2035,0.07833
GLOBAL,PWRTRNCRIXX,2036,0.08168
GLOBAL,PWRTRNCRIXX,2037,0.08503
GLOBAL,PWRTRNCRIXX,2038,0.08837
GLOBAL,PWRTRNCRIXX,2039,0.09172
GLOBAL,PWRTRNCRIXX,2040,0.09507
GLOBAL,PWRTRNCRIXX,2041,0.09871
GLOBAL,PWRTRNCRIXX,2042,0.10236
GLOBAL,PWRTRNCRIXX,2043,0.106
GLOBAL,PWRTRNCRIXX,2044,0.10964
GLOBAL,PWRTRNCRIXX,2045,0.11329
GLOBAL,PWRTRNCRIXX,2046,0.11713
GLOBAL,PWRTRNCRIXX,2047,0.12096
GLOBAL,PWRTRNCRIXX,2048,0.1248
GLOBAL,PWRTRNCRIXX,2049,0.12864
GLOBAL,PWRTRNCRIXX,2050,0.13247
GLOBAL,PWRWONCRIXX01,2021,15.152754
GLOBAL,PWRWONCRIXX01,2022,21.377681
GLOBAL,PWRWONCRIXX01,2023,27.629791
GLOBAL,PWRWONCRIXX01,2024,33.854717
GLOBAL,PWRWONCRIXX01,2025,40.106827
GLOBAL,PWRWONCRIXX01,2026,64.18827
GLOBAL,PWRWONCRIXX01,2027,71.554886
GLOBAL,PWRWONCRIXX01,2028,78.894319
GLOBAL,PWRWONCRIXX01,2029,86.260936
GLOBAL,PWRWONCRIXX01,2030,93.627552
GLOBAL,PWRWONCRIXX01,2031,101.07588
GLOBAL,PWRWONCRIXX01,2032,110.12392
GLOBAL,PWRWONCRIXX01,2033,117.37292
GLOBAL,PWRWONCRIXX01,2034,124.52729
GLOBAL,PWRWONCRIXX01,2035,131.58704
GLOBAL,PWRWONCRIXX01,2036,139.57489
GLOBAL,PWRWONCRIXX01,2037,147.45566
GLOBAL,PWRWONCRIXX01,2038,155.20342
GLOBAL,PWRWONCRIXX01,2039,162.87016
GLOBAL,PWRWONCRIXX01,2040,170.4298
GLOBAL,PWRWONCRIXX01,2041,179.74262
GLOBAL,PWRWONCRIXX01,2042,189.08102
GLOBAL,PWRWONCRIXX01,2043,198.39384
GLOBAL,PWRWONCRIXX01,2044,207.70666
GLOBAL,PWRWONCRIXX01,2045,217.04506
GLOBAL,PWRWONCRIXX01,2046,226.86958
GLOBAL,PWRWONCRIXX01,2047,236.6685
GLOBAL,PWRWONCRIXX01,2048,246.49302
GLOBAL,PWRWONCRIXX01,2049,256.31753
GLOBAL,PWRWONCRIXX01,2050,266.11646
GLOBAL,RNWBIOCRIXX,2021,0.002270592
GLOBAL,RNWBIOCRIXX,2022,0.002270592
GLOBAL,RNWBIOCRIXX,2023,0.002270592
GLOBAL,RNWBIOCRIXX,2024,0.002270592
GLOBAL,RNWBIOCRIXX,2025,0.002270592
GLOBAL,RNWBIOCRIXX,2026,0.002270592
GLOBAL,RNWBIOCRIXX,2027,0.002270592
GLOBAL,RNWBIOCRIXX,2028,0.002270592
GLOBAL,RNWBIOCRIXX,2029,0.002270592
GLOBAL,RNWBIOCRIXX,2030,0.002270592
GLOBAL,RNWBIOCRIXX,2031,0.002270592
GLOBAL,RNWGEOCRIXX,2021,0.0061589808
GLOBAL,RNWGEOCRIXX,2022,0.0061589808
GLOBAL,RNWGEOCRIXX,2023,0.0061589808
GLOBAL,RNWGEOCRIXX,2024,0.0061589808
GLOBAL,RNWGEOCRIXX,2025,0.0061589808
GLOBAL,RNWHYDCRIXX,2021,0.028455967
GLOBAL,RNWHYDCRIXX,2022,0.028455967
GLOBAL,RNWHYDCRIXX,2023,0.028455967
GLOBAL,RNWHYDCRIXX,2024,0.028455967
GLOBAL,RNWHYDCRIXX,2025,0.028455967
GLOBAL,RNWHYDCRIXX,2026,0.028455967
GLOBAL,RNWHYDCRIXX,2027,0.028455967
GLOBAL,RNWHYDCRIXX,2028,0.028455967
GLOBAL,RNWHYDCRIXX,2029,0.028455967
GLOBAL,RNWHYDCRIXX,2030,0.028455967
GLOBAL,RNWHYDCRIXX,2031,0.028455967
GLOBAL,RNWHYDCRIXX,2032,0.028455967
GLOBAL,RNWHYDCRIXX,2033,0.028455967
GLOBAL,RNWHYDCRIXX,2034,0.028455967
GLOBAL,RNWHYDCRIXX,2035,0.028455967
GLOBAL,RNWHYDCRIXX,2036,0.028455967
GLOBAL,RNWHYDCRIXX,2037,0.028455967
GLOBAL,RNWHYDCRIXX,2038,0.028455967
GLOBAL,RNWHYDCRIXX,2039,0.028455967
GLOBAL,RNWHYDCRIXX,2040,0.028455967
GLOBAL,RNWHYDCRIXX,2041,0.028455967
GLOBAL,RNWHYDCRIXX,2042,0.028455967
GLOBAL,RNWHYDCRIXX,2043,0.028455967
GLOBAL,RNWHYDCRIXX,2044,0.028455967
GLOBAL,RNWHYDCRIXX,2045,0.028455967
GLOBAL,RNWHYDCRIXX,2046,0.028455967
GLOBAL,RNWHYDCRIXX,2047,0.028455967
GLOBAL,RNWHYDCRIXX,2048,0.028455967
GLOBAL,RNWHYDCRIXX,2049,0.028455967
GLOBAL,RNWHYDCRIXX,2050,0.028455967
GLOBAL,RNWWONCRIXX,2021,0.005574332
GLOBAL,RNWWONCRIXX,2022,0.007864332
GLOBAL,RNWWONCRIXX,2023,0.010164332
GLOBAL,RNWWONCRIXX,2024,0.012454332
GLOBAL,RNWWONCRIXX,2025,0.014754332
GLOBAL,RNWWONCRIXX,2026,0.023613313
GLOBAL,RNWWONCRIXX,2027,0.026323313
GLOBAL,RNWWONCRIXX,2028,0.029023313
GLOBAL,RNWWONCRIXX,2029,0.031733313
GLOBAL,RNWWONCRIXX,2030,0.034443313
GLOBAL,RNWWONCRIXX,2031,0.037403313
GLOBAL,RNWWONCRIXX,2032,0.040994033
GLOBAL,RNWWONCRIXX,2033,0.043954033
GLOBAL,RNWWONCRIXX,2034,0.046914033
GLOBAL,RNWWONCRIXX,2035,0.049874033
GLOBAL,RNWWONCRIXX,2036,0.053224033
GLOBAL,RNWWONCRIXX,2037,0.056574033
GLOBAL,RNWWONCRIXX,2038,0.059914033
GLOBAL,RNWWONCRIXX,2039,0.063264033
GLOBAL,RNWWONCRIXX,2040,0.066614033
GLOBAL,RNWWONCRIXX,2041,0.070254033
GLOBAL,RNWWONCRIXX,2042,0.073904033
GLOBAL,RNWWONCRIXX,2043,0.077544033
GLOBAL,RNWWONCRIXX,2044,0.081184033
GLOBAL,RNWWONCRIXX,2045,0.084834033
GLOBAL,RNWWONCRIXX,2046,0.088674033
GLOBAL,RNWWONCRIXX,2047,0.092504033
GLOBAL,RNWWONCRIXX,2048,0.096344033
GLOBAL,RNWWONCRIXX,2049,0.10018403
GLOBAL,RNWWONCRIXX,2050,0.10401403
