REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWROCGCRIXX00,2038,0.0
GLOBAL,PWROCGCRIXX00,2039,0.0
GLOBAL,PWROCGCRIXX00,2040,0.0
GLOBAL,PWROCGCRIXX00,2041,0.0
GLOBAL,PWROCGCRIXX00,2042,0.0
GLOBAL,PWROCGCRIXX00,2043,0.0
GLOBAL,PWROCGCRIXX00,2044,0.0
GLOBAL,PWROCGCRIXX00,2045,0.0
GLOBAL,PWROCGCRIXX00,2046,0.0
GLOBAL,PWROCGCRIXX00,2047,0.0
GLOBAL,PWROCGCRIXX00,2048,0.0
GLOBAL,PWROCGCRIXX00,2049,0.0
GLOBAL,PWROCGCRIXX00,2050,0.0
GLOBAL,PWRPETCRIXX01,2021,0.0
GLOBAL,PWRPETCRIXX01,2022,0.0
GLOBAL,PWRPETCRIXX01,2023,0.0
GLOBAL,PWRPETCRIXX01,2024,0.0
GLOBAL,PWRPETCRIXX01,2025,0.0
GLOBAL,PWRPETCRIXX01,2026,0.0
GLOBAL,PWRPETCRIXX01,2027,0.0
GLOBAL,PWRPETCRIXX01,2028,0.0
GLOBAL,PWRPETCRIXX01,2029,0.0
GLOBAL,PWRPETCRIXX01,2030,0.0
GLOBAL,PWRPETCRIXX01,2031,0.0
GLOBAL,PWRPETCRIXX01,2032,0.0
GLOBAL,PWRPETCRIXX01,2033,0.0
GLOBAL,PWRPETCRIXX01,2034,0.0
GLOBAL,PWRPETCRIXX01,2035,0.0
GLOBAL,PWRPETCRIXX01,2036,0.0
GLOBAL,PWRPETCRIXX01,2037,0.0
GLOBAL,PWRPETCRIXX01,2038,0.0
GLOBAL,PWRPETCRIXX01,2039,0.0
GLOBAL,PWRPETCRIXX01,2040,0.0
GLOBAL,PWRPETCRIXX01,2041,0.0
GLOBAL,PWRPETCRIXX01,2042,0.0
GLOBAL,PWRPETCRIXX01,2043,0.0
GLOBAL,PWRPETCRIXX01,2044,0.0
GLOBAL,PWRPETCRIXX01,2045,0.0
GLOBAL,PWRPETCRIXX01,2046,0.0
GLOBAL,PWRPETCRIXX01,2047,0.0
GLOBAL,PWRPETCRIXX01,2048,0.0
GLOBAL,PWRPETCRIXX01,2049,0.0
GLOBAL,PWRPETCRIXX01,2050,0.0
GLOBAL,PWRCSPCRIXX01,2021,0.0
GLOBAL,PWRCSPCRIXX01,2022,0.0
GLOBAL,PWRCSPCRIXX01,2023,0.0
GLOBAL,PWRCSPCRIXX01,2024,0.0
GLOBAL,PWRCSPCRIXX01,2025,0.0
GLOBAL,PWRCSPCRIXX01,2026,0.0
GLOBAL,PWRCSPCRIXX01,2027,0.0
GLOBAL,PWRCSPCRIXX01,2028,0.0
GLOBAL,PWRCSPCRIXX01,2029,0.0
GLOBAL,PWRCSPCRIXX01,2030,0.0
GLOBAL,PWRCSPCRIXX01,2031,0.0
GLOBAL,PWRCSPCRIXX01,2032,0.0
GLOBAL,PWRCSPCRIXX01,2033,0.0
GLOBAL,PWRCSPCRIXX01,2034,0.0
GLOBAL,PWRCSPCRIXX01,2035,0.0
GLOBAL,PWRCSPCRIXX01,2036,0.0
GLOBAL,PWRCSPCRIXX01,2037,0.0
GLOBAL,PWRCSPCRIXX01,2038,0.0
GLOBAL,PWRCSPCRIXX01,2039,0.0
GLOBAL,PWRCSPCRIXX01,2040,0.0
GLOBAL,PWRCSPCRIXX01,2041,0.0
GLOBAL,PWRCSPCRIXX01,2042,0.0
GLOBAL,PWRCSPCRIXX01,2043,0.0
GLOBAL,PWRCSPCRIXX01,2044,0.0
GLOBAL,PWRCSPCRIXX01,2045,0.0
GLOBAL,PWRCSPCRIXX01,2046,0.0
GLOBAL,PWRCSPCRIXX01,2047,0.0
GLOBAL,PWRCSPCRIXX01,2048,0.0
GLOBAL,PWRCSPCRIXX01,2049,0.0
GLOBAL,PWRCSPCRIXX01,2050,0.0
GLOBAL,PWRURNCRIXX01,2021,0.0
GLOBAL,PWRURNCRIXX01,2022,0.0
GLOBAL,PWRURNCRIXX01,2023,0.0
GLOBAL,PWRURNCRIXX01,2024,0.0
GLOBAL,PWRURNCRIXX01,2025,0.0
GLOBAL,PWRURNCRIXX01,2026,0.0
GLOBAL,PWRURNCRIXX01,2027,0.0
GLOBAL,PWRURNCRIXX01,2028,0.0
GLOBAL,PWRURNCRIXX01,2029,0.0
GLOBAL,PWRURNCRIXX01,2030,0.0
GLOBAL,PWRURNCRIXX01,2031,0.0
GLOBAL,PWRURNCRIXX01,2032,0.0
GLOBAL,PWRURNCRIXX01,2033,0.0
GLOBAL,PWRURNCRIXX01,2034,0.0
GLOBAL,PWRURNCRIXX01,2035,0.0
GLOBAL,PWRURNCRIXX01,2036,0.0
GLOBAL,PWRURNCRIXX01,2037,0.0
GLOBAL,PWRURNCRIXX01,2038,0.0
GLOBAL,PWRURNCRIXX01,2039,0.0
GLOBAL,PWRURNCRIXX01,2040,0.0
GLOBAL,PWRURNCRIXX01,2041,0.0
GLOBAL,PWRURNCRIXX01,2042,0.0
GLOBAL,PWRURNCRIXX01,2043,0.0
GLOBAL,PWRURNCRIXX01,2044,0.0
GLOBAL,PWRURNCRIXX01,2045,0.0
GLOBAL,PWRURNCRIXX01,2046,0.0
GLOBAL,PWRURNCRIXX01,2047,0.0
GLOBAL,PWRURNCRIXX01,2048,0.0
GLOBAL,PWRURNCRIXX01,2049,0.0
GLOBAL,PWRURNCRIXX01,2050,0.0
GLOBAL,PWROTHCRIXX01,2021,0.0
GLOBAL,PWROTHCRIXX01,2022,0.0
GLOBAL,PWROTHCRIXX01,2023,0.0
GLOBAL,PWROTHCRIXX01,2024,0.0
GLOBAL,PWROTHCRIXX01,2025,0.0
GLOBAL,PWROTHCRIXX01,2026,0.0
GLOBAL,PWROTHCRIXX01,2027,0.0
GLOBAL,PWROTHCRIXX01,2028,0.0
GLOBAL,PWROTHCRIXX01,2029,0.0
GLOBAL,PWROTHCRIXX01,2030,0.0
GLOBAL,PWROTHCRIXX01,2031,0.0
GLOBAL,PWROTHCRIXX01,2032,0.0
GLOBAL,PWROTHCRIXX01,2033,0.0
GLOBAL,PWROTHCRIXX01,2034,0.0
GLOBAL,PWROTHCRIXX01,2035,0.0
GLOBAL,PWROTHCRIXX01,2036,0.0
GLOBAL,PWROTHCRIXX01,2037,0.0
GLOBAL,PWROTHCRIXX01,2038,0.0
GLOBAL,PWROTHCRIXX01,2039,0.0
GLOBAL,PWROTHCRIXX01,2040,0.0
GLOBAL,PWROTHCRIXX01,2041,0.0
GLOBAL,PWROTHCRIXX01,2042,0.0
GLOBAL,PWROTHCRIXX01,2043,0.0
GLOBAL,PWROTHCRIXX01,2044,0.0
GLOBAL,PWROTHCRIXX01,2045,0.0
GLOBAL,PWROTHCRIXX01,2046,0.0
GLOBAL,PWROTHCRIXX01,2047,0.0
GLOBAL,PWROTHCRIXX01,2048,0.0
GLOBAL,PWROTHCRIXX01,2049,0.0
GLOBAL,PWROTHCRIXX01,2050,0.0
GLOBAL,PWRWASCRIXX01,2021,0.0
GLOBAL,PWRWASCRIXX01,2022,0.0
GLOBAL,PWRWASCRIXX01,2023,0.0
GLOBAL,PWRWASCRIXX01,2024,0.0
GLOBAL,PWRWASCRIXX01,2025,0.0
GLOBAL,PWRWASCRIXX01,2026,0.0
GLOBAL,PWRWASCRIXX01,2027,0.0
GLOBAL,PWRWASCRIXX01,2028,0.0
GLOBAL,PWRWASCRIXX01,2029,0.0
GLOBAL,PWRWASCRIXX01,2030,0.0
GLOBAL,PWRWASCRIXX01,2031,0.0
GLOBAL,PWRWASCRIXX01,2032,0.0
GLOBAL,PWRWASCRIXX01,2033,0.0
GLOBAL,PWRWASCRIXX01,2034,0.0
GLOBAL,PWRWASCRIXX01,2035,0.0
GLOBAL,PWRWASCRIXX01,2036,0.0
GLOBAL,PWRWASCRIXX01,2037,0.0
GLOBAL,PWRWASCRIXX01,2038,0.0
GLOBAL,PWRWASCRIXX01,2039,0.0
GLOBAL,PWRWASCRIXX01,2040,0.0
GLOBAL,PWRWASCRIXX01,2041,0.0
GLOBAL,PWRWASCRIXX01,2042,0.0
GLOBAL,PWRWASCRIXX01,2043,0.0
GLOBAL,PWRWASCRIXX01,2044,0.0
GLOBAL,PWRWASCRIXX01,2045,0.0
GLOBAL,PWRWASCRIXX01,2046,0.0
GLOBAL,PWRWASCRIXX01,2047,0.0
GLOBAL,PWRWASCRIXX01,2048,0.0
GLOBAL,PWRWASCRIXX01,2049,0.0
GLOBAL,PWRWASCRIXX01,2050,0.0
GLOBAL,PWRGEOCRIXX01,2021,0.0
GLOBAL,PWRGEOCRIXX01,2022,0.0
GLOBAL,PWRGEOCRIXX01,2023,0.0
GLOBAL,PWRGEOCRIXX01,2024,0.0
GLOBAL,PWRGEOCRIXX01,2025,0.0
GLOBAL,PWRGEOCRIXX01,2026,0.0
GLOBAL,PWRGEOCRIXX01,2027,0.0
GLOBAL,PWRGEOCRIXX01,2028,0.0
GLOBAL,PWRGEOCRIXX01,2029,0.0
GLOBAL,PWRGEOCRIXX01,2030,0.0
GLOBAL,PWRGEOCRIXX01,2031,0.0
GLOBAL,PWRGEOCRIXX01,2032,0.0
GLOBAL,PWRGEOCRIXX01,2033,0.0
GLOBAL,PWRGEOCRIXX01,2034,0.0
GLOBAL,PWRGEOCRIXX01,2035,0.0
GLOBAL,PWRGEOCRIXX01,2036,0.0
GLOBAL,PWRGEOCRIXX01,2037,0.0
GLOBAL,PWRGEOCRIXX01,2038,0.0
GLOBAL,PWRGEOCRIXX01,2039,0.0
GLOBAL,PWRGEOCRIXX01,2040,0.0
GLOBAL,PWRGEOCRIXX01,2041,0.0
GLOBAL,PWRGEOCRIXX01,2042,0.0
GLOBAL,PWRGEOCRIXX01,2043,0.0
GLOBAL,PWRGEOCRIXX01,2044,0.0
GLOBAL,PWRGEOCRIXX01,2045,0.0
GLOBAL,PWRGEOCRIXX01,2046,0.0
GLOBAL,PWRGEOCRIXX01,2047,0.0
GLOBAL,PWRGEOCRIXX01,2048,0.0
GLOBAL,PWRGEOCRIXX01,2049,0.0
GLOBAL,PWRGEOCRIXX01,2050,0.0
GLOBAL,PWRCOGCRIXX01,2021,0.0
GLOBAL,PWRCOGCRIXX01,2022,0.0
GLOBAL,PWRCOGCRIXX01,2023,0.0
GLOBAL,PWRCOGCRIXX01,2024,0.0
GLOBAL,PWRCOGCRIXX01,2025,0.0
GLOBAL,PWRCOGCRIXX01,2026,0.0
GLOBAL,PWRCOGCRIXX01,2027,0.0
GLOBAL,PWRCOGCRIXX01,2028,0.0
GLOBAL,PWRCOGCRIXX01,2029,0.0
GLOBAL,PWRCOGCRIXX01,2030,0.0
GLOBAL,PWRCOGCRIXX01,2031,0.0
GLOBAL,PWRCOGCRIXX01,2032,0.0
GLOBAL,PWRCOGCRIXX01,2033,0.0
GLOBAL,PWRCOGCRIXX01,2034,0.0
GLOBAL,PWRCOGCRIXX01,2035,0.0
GLOBAL,PWRCOGCRIXX01,2036,0.0
GLOBAL,PWRCOGCRIXX01,2037,0.0
GLOBAL,PWRCOGCRIXX01,2038,0.0
GLOBAL,PWRCOGCRIXX01,2039,0.0
GLOBAL,PWRCOGCRIXX01,2040,0.0
GLOBAL,PWRCOGCRIXX01,2041,0.0
GLOBAL,PWRCOGCRIXX01,2042,0.0
GLOBAL,PWRCOGCRIXX01,2043,0.0
GLOBAL,PWRCOGCRIXX01,2044,0.0
GLOBAL,PWRCOGCRIXX01,2045,0.0
GLOBAL,PWRCOGCRIXX01,2046,0.0
GLOBAL,PWRCOGCRIXX01,2047,0.0
GLOBAL,PWRCOGCRIXX01,2048,0.0
GLOBAL,PWRCOGCRIXX01,2049,0.0
GLOBAL,PWRCOGCRIXX01,2050,0.0
GLOBAL,PWRWAVCRIXX01,2021,0.0
GLOBAL,PWRWAVCRIXX01,2022,0.0
GLOBAL,PWRWAVCRIXX01,2023,0.0
GLOBAL,PWRWAVCRIXX01,2024,0.0
GLOBAL,PWRWAVCRIXX01,2025,0.0
GLOBAL,PWRWAVCRIXX01,2026,0.0
GLOBAL,PWRWAVCRIXX01,2027,0.0
GLOBAL,PWRWAVCRIXX01,2028,0.0
GLOBAL,PWRWAVCRIXX01,2029,0.0
GLOBAL,PWRWAVCRIXX01,2030,0.0
GLOBAL,PWRWAVCRIXX01,2031,0.0
GLOBAL,PWRWAVCRIXX01,2032,0.0
GLOBAL,PWRWAVCRIXX01,2033,0.0
GLOBAL,PWRWAVCRIXX01,2034,0.0
GLOBAL,PWRWAVCRIXX01,2035,0.0
GLOBAL,PWRWAVCRIXX01,2036,0.0
GLOBAL,PWRWAVCRIXX01,2037,0.0
GLOBAL,PWRWAVCRIXX01,2038,0.0
GLOBAL,PWRWAVCRIXX01,2039,0.0
GLOBAL,PWRWAVCRIXX01,2040,0.0
GLOBAL,PWRWAVCRIXX01,2041,0.0
GLOBAL,PWRWAVCRIXX01,2042,0.0
GLOBAL,PWRWAVCRIXX01,2043,0.0
GLOBAL,PWRWAVCRIXX01,2044,0.0
GLOBAL,PWRWAVCRIXX01,2045,0.0
GLOBAL,PWRWAVCRIXX01,2046,0.0
GLOBAL,PWRWAVCRIXX01,2047,0.0
GLOBAL,PWRWAVCRIXX01,2048,0.0
GLOBAL,PWRWAVCRIXX01,2049,0.0
GLOBAL,PWRWAVCRIXX01,2050,0.0
GLOBAL,PWRBIOCRIXX01,2021,0.0
GLOBAL,PWRBIOCRIXX01,2022,0.0
GLOBAL,PWRBIOCRIXX01,2023,0.0
GLOBAL,PWRBIOCRIXX01,2024,0.0
GLOBAL,PWRBIOCRIXX01,2025,0.0
GLOBAL,PWRBIOCRIXX01,2026,0.0
GLOBAL,PWRBIOCRIXX01,2027,0.0
GLOBAL,PWRBIOCRIXX01,2028,0.0
GLOBAL,PWRBIOCRIXX01,2029,0.0
GLOBAL,PWRBIOCRIXX01,2030,0.0
GLOBAL,PWRBIOCRIXX01,2031,0.0
GLOBAL,PWRBIOCRIXX01,2032,0.0
GLOBAL,PWRBIOCRIXX01,2033,0.0
GLOBAL,PWRBIOCRIXX01,2034,0.0
GLOBAL,PWRBIOCRIXX01,2035,0.0
GLOBAL,PWRBIOCRIXX01,2036,0.0
GLOBAL,PWRBIOCRIXX01,2037,0.0
GLOBAL,PWRBIOCRIXX01,2038,0.0
GLOBAL,PWRBIOCRIXX01,2039,0.0
GLOBAL,PWRBIOCRIXX01,2040,0.0
GLOBAL,PWRBIOCRIXX01,2041,0.0
GLOBAL,PWRBIOCRIXX01,2042,0.0
GLOBAL,PWRBIOCRIXX01,2043,0.0
GLOBAL,PWRBIOCRIXX01,2044,0.0
GLOBAL,PWRBIOCRIXX01,2045,0.0
GLOBAL,PWRBIOCRIXX01,2046,0.0
GLOBAL,PWRBIOCRIXX01,2047,0.0
GLOBAL,PWRBIOCRIXX01,2048,0.0
GLOBAL,PWRBIOCRIXX01,2049,0.0
GLOBAL,PWRBIOCRIXX01,2050,0.0
